identifier,first_name,last_name,sitting_days_attendance,other_days_attendance,year,iso_sitting_days_attendance,iso_other_days_attendance
Comyn_Alison,Alison,Comyn,20/05/2025,18/12/2025,2025,2025-05-20,2025-12-18
Conway_Joe,Joe,Conway,20/05/2025,05/12/2025,2025,2025-05-20,2025-12-05
Conway_Joe,Joe,Conway,21/05/2025,08/12/2025,2025,2025-05-21,2025-12-08
Conway_Joe,Joe,Conway,22/05/2025,09/12/2025,2025,2025-05-22,2025-12-09
Conway_Joe,Joe,Conway,27/05/2025,12/12/2025,2025,2025-05-27,2025-12-12
Conway_Joe,Joe,Conway,28/05/2025,15/12/2025,2025,2025-05-28,2025-12-15
Conway_Joe,Joe,Conway,29/05/2025,17/12/2025,2025,2025-05-29,2025-12-17
Conway_Joe,Joe,Conway,10/06/2025,18/12/2025,2025,2025-06-10,2025-12-18
Conway_Joe,Joe,Conway,11/06/2025,22/12/2025,2025,2025-06-11,2025-12-22
Conway_Joe,Joe,Conway,12/06/2025,29/12/2025,2025,2025-06-12,2025-12-29
Conway_Joe,Joe,Conway,02/12/2025,,2025,2025-12-02,
Conway_Martin,Martin,Conway,25/09/2025,09/12/2025,2025,2025-09-25,2025-12-09
Conway_Martin,Martin,Conway,02/12/2025,,2025,2025-12-02,
Conway_Martin,Martin,Conway,03/12/2025,,2025,2025-12-03,
Conway_Martin,Martin,Conway,04/12/2025,,2025,2025-12-04,
Conway_Martin,Martin,Conway,10/12/2025,,2025,2025-12-10,
Cosgrove_Nessa,Nessa,Cosgrove,15/05/2025,08/12/2025,2025,2025-05-15,2025-12-08
Cosgrove_Nessa,Nessa,Cosgrove,20/05/2025,09/12/2025,2025,2025-05-20,2025-12-09
Cosgrove_Nessa,Nessa,Cosgrove,21/05/2025,17/12/2025,2025,2025-05-21,2025-12-17
Cosgrove_Nessa,Nessa,Cosgrove,22/05/2025,18/12/2025,2025,2025-05-22,2025-12-18
Cosgrove_Nessa,Nessa,Cosgrove,27/05/2025,19/12/2025,2025,2025-05-27,2025-12-19
Costello_Teresa,Teresa,Costello,02/12/2025,,2025,2025-12-02,
Crowe_Ollie,Ollie,Crowe,24/06/2025,09/12/2025,2025,2025-06-24,2025-12-09
Crowe_Ollie,Ollie,Crowe,02/12/2025,,2025,2025-12-02,
Curley_Shane,Shane,Curley,02/12/2025,,2025,2025-12-02,
Curley_Shane,Shane,Curley,03/12/2025,,2025,2025-12-03,
Daly_Paul,Paul,Daly,10/06/2025,08/12/2025,2025,2025-06-10,2025-12-08
Daly_Paul,Paul,Daly,11/06/2025,09/12/2025,2025,2025-06-11,2025-12-09
Daly_Paul,Paul,Daly,02/12/2025,,2025,2025-12-02,
Duffy_Mark,Mark,Duffy,17/06/2025,09/12/2025,2025,2025-06-17,2025-12-09
Duffy_Mark,Mark,Duffy,18/06/2025,17/12/2025,2025,2025-06-18,2025-12-17
Duffy_Mark,Mark,Duffy,19/06/2025,18/12/2025,2025,2025-06-19,2025-12-18
Duffy_Mark,Mark,Duffy,02/12/2025,,2025,2025-12-02,
Duffy_Mark,Mark,Duffy,03/12/2025,,2025,2025-12-03,
Flynn_Eileen,Eileen,Flynn,09/07/2025,01/12/2025,2025,2025-07-09,2025-12-01
Flynn_Eileen,Eileen,Flynn,10/07/2025,09/12/2025,2025,2025-07-10,2025-12-09
Flynn_Eileen,Eileen,Flynn,02/12/2025,,2025,2025-12-02,
Flynn_Eileen,Eileen,Flynn,03/12/2025,,2025,2025-12-03,
Gallagher_Robbie,Robbie,Gallagher,02/12/2025,,2025,2025-12-02,
Goldsboro_Imelda,Imelda,Goldsboro,01/05/2025,01/12/2025,2025,2025-05-01,2025-12-01
Goldsboro_Imelda,Imelda,Goldsboro,07/05/2025,05/12/2025,2025,2025-05-07,2025-12-05
Goldsboro_Imelda,Imelda,Goldsboro,08/05/2025,08/12/2025,2025,2025-05-08,2025-12-08
Goldsboro_Imelda,Imelda,Goldsboro,13/05/2025,09/12/2025,2025,2025-05-13,2025-12-09
Higgins_Alice-Mary,Alice-Mary,Higgins,08/10/2025,01/12/2025,2025,2025-10-08,2025-12-01
Higgins_Alice-Mary,Alice-Mary,Higgins,02/12/2025,,2025,2025-12-02,
Kelleher_Garret,Garret,Kelleher,13/05/2025,09/12/2025,2025,2025-05-13,2025-12-09
Kelleher_Garret,Garret,Kelleher,14/05/2025,17/12/2025,2025,2025-05-14,2025-12-17
Kelleher_Garret,Garret,Kelleher,15/05/2025,18/12/2025,2025,2025-05-15,2025-12-18
Kennelly_Mike,Mike,Kennelly,12/06/2025,09/12/2025,2025,2025-06-12,2025-12-09
Kennelly_Mike,Mike,Kennelly,03/12/2025,,2025,2025-12-03,
Kennelly_Mike,Mike,Kennelly,04/12/2025,,2025,2025-12-04,
Kyne_Sean,Sean,Kyne,21/05/2025,09/12/2025,2025,2025-05-21,2025-12-09
Kyne_Sean,Sean,Kyne,22/05/2025,17/12/2025,2025,2025-05-22,2025-12-17
Lynch_Eileen,Eileen,Lynch,27/03/2025,09/06/2025,2025,2025-03-27,2025-06-09
Lynch_Eileen,Eileen,Lynch,01/04/2025,04/07/2025,2025,2025-04-01,2025-07-04
Lynch_Eileen,Eileen,Lynch,02/04/2025,07/07/2025,2025,2025-04-02,2025-07-07
Lynch_Eileen,Eileen,Lynch,03/04/2025,11/07/2025,2025,2025-04-03,2025-07-11
Lynch_Eileen,Eileen,Lynch,08/04/2025,14/07/2025,2025,2025-04-08,2025-07-14
Lynch_Eileen,Eileen,Lynch,09/04/2025,18/07/2025,2025,2025-04-09,2025-07-18
Lynch_Eileen,Eileen,Lynch,10/04/2025,20/08/2025,2025,2025-04-10,2025-08-20
Lynch_Eileen,Eileen,Lynch,01/05/2025,03/09/2025,2025,2025-05-01,2025-09-03
Lynch_Eileen,Eileen,Lynch,07/05/2025,04/09/2025,2025,2025-05-07,2025-09-04
Lynch_Eileen,Eileen,Lynch,08/05/2025,11/09/2025,2025,2025-05-08,2025-09-11
Lynch_Eileen,Eileen,Lynch,13/05/2025,12/09/2025,2025,2025-05-13,2025-09-12
Lynch_Eileen,Eileen,Lynch,14/05/2025,16/09/2025,2025,2025-05-14,2025-09-16
Lynch_Eileen,Eileen,Lynch,15/05/2025,17/09/2025,2025,2025-05-15,2025-09-17
Lynch_Eileen,Eileen,Lynch,20/05/2025,18/09/2025,2025,2025-05-20,2025-09-18
Lynch_Eileen,Eileen,Lynch,21/05/2025,22/09/2025,2025,2025-05-21,2025-09-22
Lynch_Eileen,Eileen,Lynch,22/05/2025,17/10/2025,2025,2025-05-22,2025-10-17
Lynch_Eileen,Eileen,Lynch,27/05/2025,23/10/2025,2025,2025-05-27,2025-10-23
Lynch_Eileen,Eileen,Lynch,28/05/2025,07/11/2025,2025,2025-05-28,2025-11-07
Lynch_Eileen,Eileen,Lynch,29/05/2025,11/11/2025,2025,2025-05-29,2025-11-11
Lynch_Eileen,Eileen,Lynch,10/06/2025,21/11/2025,2025,2025-06-10,2025-11-21
Lynch_Eileen,Eileen,Lynch,11/06/2025,08/12/2025,2025,2025-06-11,2025-12-08
Lynch_Eileen,Eileen,Lynch,12/06/2025,09/12/2025,2025,2025-06-12,2025-12-09
Lynch_Eileen,Eileen,Lynch,17/06/2025,17/12/2025,2025,2025-06-17,2025-12-17
Lynch_Eileen,Eileen,Lynch,18/06/2025,18/12/2025,2025,2025-06-18,2025-12-18
Lynch_Eileen,Eileen,Lynch,19/06/2025,19/12/2025,2025,2025-06-19,2025-12-19
Lynch_Eileen,Eileen,Lynch,23/09/2025,,2025,2025-09-23,
Lynch_Eileen,Eileen,Lynch,24/09/2025,,2025,2025-09-24,
Lynch_Eileen,Eileen,Lynch,02/12/2025,,2025,2025-12-02,
Lynch_Eileen,Eileen,Lynch,03/12/2025,,2025,2025-12-03,
Lynch_Eileen,Eileen,Lynch,04/12/2025,,2025,2025-12-04,
Lynch_Eileen,Eileen,Lynch,10/12/2025,,2025,2025-12-10,
McCormack_Maria,Maria,McCormack,13/05/2025,08/12/2025,2025,2025-05-13,2025-12-08
McCormack_Maria,Maria,McCormack,14/05/2025,09/12/2025,2025,2025-05-14,2025-12-09
McCormack_Maria,Maria,McCormack,15/05/2025,12/12/2025,2025,2025-05-15,2025-12-12
McCormack_Maria,Maria,McCormack,21/05/2025,17/12/2025,2025,2025-05-21,2025-12-17
McCormack_Maria,Maria,McCormack,22/05/2025,18/12/2025,2025,2025-05-22,2025-12-18
McCormack_Maria,Maria,McCormack,27/05/2025,19/12/2025,2025,2025-05-27,2025-12-19
McCormack_Maria,Maria,McCormack,28/05/2025,22/12/2025,2025,2025-05-28,2025-12-22
Murphy_Conor,Conor,Murphy,22/05/2025,01/12/2025,2025,2025-05-22,2025-12-01
Murphy_Conor,Conor,Murphy,27/05/2025,09/12/2025,2025,2025-05-27,2025-12-09
Murphy_O'Mahony_Margaret,O'Mahony Margaret,Murphy,20/05/2025,09/12/2025,2025,2025-05-20,2025-12-09
Murphy_O'Mahony_Margaret,O'Mahony Margaret,Murphy,21/05/2025,17/12/2025,2025,2025-05-21,2025-12-17
Murphy_O'Mahony_Margaret,O'Mahony Margaret,Murphy,22/05/2025,18/12/2025,2025,2025-05-22,2025-12-18
Murphy_PJ,PJ,Murphy,20/05/2025,09/12/2025,2025,2025-05-20,2025-12-09
Murphy_PJ,PJ,Murphy,21/05/2025,17/12/2025,2025,2025-05-21,2025-12-17
Murphy_PJ,PJ,Murphy,22/05/2025,18/12/2025,2025,2025-05-22,2025-12-18
Nelson_Murray_Linda,Murray Linda,Nelson,28/05/2025,09/12/2025,2025,2025-05-28,2025-12-09
Nelson_Murray_Linda,Murray Linda,Nelson,29/05/2025,15/12/2025,2025,2025-05-29,2025-12-15
Nelson_Murray_Linda,Murray Linda,Nelson,10/06/2025,17/12/2025,2025,2025-06-10,2025-12-17
Nelson_Murray_Linda,Murray Linda,Nelson,02/12/2025,,2025,2025-12-02,
Ní_Chulinn_Evanne,Chulinn Evanne,Ní,16/07/2025,09/12/2025,2025,2025-07-16,2025-12-09
Ní_Chulinn_Evanne,Chulinn Evanne,Ní,02/12/2025,,2025,2025-12-02,
Ní_Chulinn_Evanne,Chulinn Evanne,Ní,03/12/2025,,2025,2025-12-03,
Ní_Chulinn_Evanne,Chulinn Evanne,Ní,10/12/2025,,2025,2025-12-10,
Noonan_Malcolm,Malcolm,Noonan,21/05/2025,09/12/2025,2025,2025-05-21,2025-12-09
Noonan_Malcolm,Malcolm,Noonan,22/05/2025,12/12/2025,2025,2025-05-22,2025-12-12
Noonan_Malcolm,Malcolm,Noonan,27/05/2025,15/12/2025,2025,2025-05-27,2025-12-15
Noonan_Malcolm,Malcolm,Noonan,28/05/2025,17/12/2025,2025,2025-05-28,2025-12-17
Noonan_Malcolm,Malcolm,Noonan,29/05/2025,18/12/2025,2025,2025-05-29,2025-12-18
Noonan_Malcolm,Malcolm,Noonan,10/06/2025,19/12/2025,2025,2025-06-10,2025-12-19
O'Donovan_Noel,Noel,O'Donovan,13/05/2025,09/12/2025,2025,2025-05-13,2025-12-09
O'Donovan_Noel,Noel,O'Donovan,14/05/2025,12/12/2025,2025,2025-05-14,2025-12-12
O'Donovan_Noel,Noel,O'Donovan,15/05/2025,17/12/2025,2025,2025-05-15,2025-12-17
O'Donovan_Noel,Noel,O'Donovan,20/05/2025,18/12/2025,2025,2025-05-20,2025-12-18
O'Donovan_Noel,Noel,O'Donovan,21/05/2025,19/12/2025,2025,2025-05-21,2025-12-19
O'Loughlin_Fiona,Fiona,O'Loughlin,24/06/2025,08/12/2025,2025,2025-06-24,2025-12-08
O'Loughlin_Fiona,Fiona,O'Loughlin,25/06/2025,09/12/2025,2025,2025-06-25,2025-12-09
O'Loughlin_Fiona,Fiona,O'Loughlin,26/06/2025,17/12/2025,2025,2025-06-26,2025-12-17
O'Loughlin_Fiona,Fiona,O'Loughlin,01/07/2025,18/12/2025,2025,2025-07-01,2025-12-18
O'Loughlin_Fiona,Fiona,O'Loughlin,02/07/2025,22/12/2025,2025,2025-07-02,2025-12-22
O'Loughlin_Fiona,Fiona,O'Loughlin,10/12/2025,,2025,2025-12-10,
O'Loughlin_Fiona,Fiona,O'Loughlin,16/12/2025,,2025,2025-12-16,
O'Reilly_Joe,Joe,O'Reilly,02/12/2025,,2025,2025-12-02,
O'Reilly_Sarah,Sarah,O'Reilly,21/05/2025,09/12/2025,2025,2025-05-21,2025-12-09
Rabbitte_Anne,Anne,Rabbitte,07/05/2025,09/12/2025,2025,2025-05-07,2025-12-09
Rabbitte_Anne,Anne,Rabbitte,08/05/2025,12/12/2025,2025,2025-05-08,2025-12-12
Rabbitte_Anne,Anne,Rabbitte,13/05/2025,17/12/2025,2025,2025-05-13,2025-12-17
Ruane_Lynn,Lynn,Ruane,15/05/2025,05/12/2025,2025,2025-05-15,2025-12-05
Ruane_Lynn,Lynn,Ruane,20/05/2025,09/12/2025,2025,2025-05-20,2025-12-09
Ruane_Lynn,Lynn,Ruane,21/05/2025,17/12/2025,2025,2025-05-21,2025-12-17
Ruane_Lynn,Lynn,Ruane,22/05/2025,18/12/2025,2025,2025-05-22,2025-12-18
Ruane_Lynn,Lynn,Ruane,27/05/2025,22/12/2025,2025,2025-05-27,2025-12-22
Ryan_Dee,Dee,Ryan,28/05/2025,09/12/2025,2025,2025-05-28,2025-12-09
Ryan_Dee,Dee,Ryan,02/12/2025,,2025,2025-12-02,
Ryan_Dee,Dee,Ryan,03/12/2025,,2025,2025-12-03,
Scahill_Gareth,Gareth,Scahill,13/05/2025,05/12/2025,2025,2025-05-13,2025-12-05
Scahill_Gareth,Gareth,Scahill,14/05/2025,09/12/2025,2025,2025-05-14,2025-12-09
Scahill_Gareth,Gareth,Scahill,15/05/2025,12/12/2025,2025,2025-05-15,2025-12-12
Scahill_Gareth,Gareth,Scahill,20/05/2025,17/12/2025,2025,2025-05-20,2025-12-17
Scahill_Gareth,Gareth,Scahill,21/05/2025,18/12/2025,2025,2025-05-21,2025-12-18
Stephenson_Patricia,Patricia,Stephenson,28/05/2025,01/12/2025,2025,2025-05-28,2025-12-01
Stephenson_Patricia,Patricia,Stephenson,29/05/2025,09/12/2025,2025,2025-05-29,2025-12-09
Stephenson_Patricia,Patricia,Stephenson,10/06/2025,17/12/2025,2025,2025-06-10,2025-12-17
Stephenson_Patricia,Patricia,Stephenson,11/06/2025,18/12/2025,2025,2025-06-11,2025-12-18
Tully_Pauline,Pauline,Tully,14/05/2025,09/12/2025,2025,2025-05-14,2025-12-09
Tully_Pauline,Pauline,Tully,15/05/2025,17/12/2025,2025,2025-05-15,2025-12-17
Tully_Pauline,Pauline,Tully,20/05/2025,18/12/2025,2025,2025-05-20,2025-12-18
Wilson_Diarmuid,Diarmuid,Wilson,02/10/2025,09/12/2025,2025,2025-10-02,2025-12-09
Wilson_Diarmuid,Diarmuid,Wilson,02/12/2025,,2025,2025-12-02,
Wilson_Diarmuid,Diarmuid,Wilson,03/12/2025,,2025,2025-12-03,
Wilson_Diarmuid,Diarmuid,Wilson,04/12/2025,,2025,2025-12-04,
Wilson_Diarmuid,Diarmuid,Wilson,10/12/2025,,2025,2025-12-10,
Ahearn_Garret,Garret,Ahearn,20/01/2026,14/01/2026,2026,2026-01-20,2026-01-14
Ahearn_Garret,Garret,Ahearn,21/01/2026,15/01/2026,2026,2026-01-21,2026-01-15
Ahearn_Garret,Garret,Ahearn,22/01/2026,,2026,2026-01-22,
Andrews_Chris,Chris,Andrews,22/01/2026,02/01/2026,2026,2026-01-22,2026-01-02
Andrews_Chris,Chris,Andrews,28/01/2026,05/01/2026,2026,2026-01-28,2026-01-05
Andrews_Chris,Chris,Andrews,29/01/2026,06/01/2026,2026,2026-01-29,2026-01-06
Andrews_Chris,Chris,Andrews,,07/01/2026,2026,,2026-01-07
Andrews_Chris,Chris,Andrews,,08/01/2026,2026,,2026-01-08
Andrews_Chris,Chris,Andrews,,09/01/2026,2026,,2026-01-09
Andrews_Chris,Chris,Andrews,,12/01/2026,2026,,2026-01-12
Andrews_Chris,Chris,Andrews,,13/01/2026,2026,,2026-01-13
Andrews_Chris,Chris,Andrews,,14/01/2026,2026,,2026-01-14
Andrews_Chris,Chris,Andrews,,15/01/2026,2026,,2026-01-15
Andrews_Chris,Chris,Andrews,,16/01/2026,2026,,2026-01-16
Andrews_Chris,Chris,Andrews,,19/01/2026,2026,,2026-01-19
Andrews_Chris,Chris,Andrews,,23/01/2026,2026,,2026-01-23
Andrews_Chris,Chris,Andrews,,26/01/2026,2026,,2026-01-26
Andrews_Chris,Chris,Andrews,,30/01/2026,2026,,2026-01-30
Black_Frances,Frances,Black,20/01/2026,26/01/2026,2026,2026-01-20,2026-01-26
Black_Frances,Frances,Black,22/01/2026,30/01/2026,2026,2026-01-22,2026-01-30
Black_Frances,Frances,Black,27/01/2026,,2026,2026-01-27,
Black_Frances,Frances,Black,28/01/2026,,2026,2026-01-28,
Black_Frances,Frances,Black,29/01/2026,,2026,2026-01-29,
Blaney_Niall,Niall,Blaney,20/01/2026,,2026,2026-01-20,
Blaney_Niall,Niall,Blaney,21/01/2026,,2026,2026-01-21,
Blaney_Niall,Niall,Blaney,22/01/2026,,2026,2026-01-22,
Boyhan_Victor,Victor,Boyhan,20/01/2026,06/01/2026,2026,2026-01-20,2026-01-06
Boyhan_Victor,Victor,Boyhan,27/01/2026,07/01/2026,2026,2026-01-27,2026-01-07
Boyhan_Victor,Victor,Boyhan,28/01/2026,08/01/2026,2026,2026-01-28,2026-01-08
Boyhan_Victor,Victor,Boyhan,29/01/2026,12/01/2026,2026,2026-01-29,2026-01-12
Boyhan_Victor,Victor,Boyhan,,15/01/2026,2026,,2026-01-15
Boyhan_Victor,Victor,Boyhan,,16/01/2026,2026,,2026-01-16
Boyhan_Victor,Victor,Boyhan,,23/01/2026,2026,,2026-01-23
Boyhan_Victor,Victor,Boyhan,,26/01/2026,2026,,2026-01-26
Boyhan_Victor,Victor,Boyhan,,30/01/2026,2026,,2026-01-30
Boyle_Manus,Manus,Boyle,20/01/2026,07/01/2026,2026,2026-01-20,2026-01-07
Boyle_Manus,Manus,Boyle,21/01/2026,08/01/2026,2026,2026-01-21,2026-01-08
Boyle_Manus,Manus,Boyle,22/01/2026,13/01/2026,2026,2026-01-22,2026-01-13
Boyle_Manus,Manus,Boyle,27/01/2026,14/01/2026,2026,2026-01-27,2026-01-14
Boyle_Manus,Manus,Boyle,28/01/2026,15/01/2026,2026,2026-01-28,2026-01-15
Bradley_Nikki,Nikki,Bradley,20/01/2026,13/01/2026,2026,2026-01-20,2026-01-13
Bradley_Nikki,Nikki,Bradley,21/01/2026,14/01/2026,2026,2026-01-21,2026-01-14
Bradley_Nikki,Nikki,Bradley,22/01/2026,15/01/2026,2026,2026-01-22,2026-01-15
Bradley_Nikki,Nikki,Bradley,27/01/2026,,2026,2026-01-27,
Bradley_Nikki,Nikki,Bradley,28/01/2026,,2026,2026-01-28,
Bradley_Nikki,Nikki,Bradley,29/01/2026,,2026,2026-01-29,
Brady_Paraic,Paraic,Brady,20/01/2026,14/01/2026,2026,2026-01-20,2026-01-14
Brady_Paraic,Paraic,Brady,21/01/2026,19/01/2026,2026,2026-01-21,2026-01-19
Brady_Paraic,Paraic,Brady,22/01/2026,23/01/2026,2026,2026-01-22,2026-01-23
Brady_Paraic,Paraic,Brady,27/01/2026,26/01/2026,2026,2026-01-27,2026-01-26
Brady_Paraic,Paraic,Brady,28/01/2026,30/01/2026,2026,2026-01-28,2026-01-30
Brady_Paraic,Paraic,Brady,29/01/2026,,2026,2026-01-29,
Byrne_Cathal,Cathal,Byrne,20/01/2026,05/01/2026,2026,2026-01-20,2026-01-05
Byrne_Cathal,Cathal,Byrne,21/01/2026,06/01/2026,2026,2026-01-21,2026-01-06
Byrne_Cathal,Cathal,Byrne,22/01/2026,07/01/2026,2026,2026-01-22,2026-01-07
Byrne_Cathal,Cathal,Byrne,27/01/2026,08/01/2026,2026,2026-01-27,2026-01-08
Byrne_Cathal,Cathal,Byrne,28/01/2026,15/01/2026,2026,2026-01-28,2026-01-15
Byrne_Cathal,Cathal,Byrne,29/01/2026,,2026,2026-01-29,
Byrne_Maria,Maria,Byrne,20/01/2026,07/01/2026,2026,2026-01-20,2026-01-07
Byrne_Maria,Maria,Byrne,21/01/2026,08/01/2026,2026,2026-01-21,2026-01-08
Byrne_Maria,Maria,Byrne,22/01/2026,13/01/2026,2026,2026-01-22,2026-01-13
Byrne_Maria,Maria,Byrne,27/01/2026,14/01/2026,2026,2026-01-27,2026-01-14
Byrne_Maria,Maria,Byrne,28/01/2026,,2026,2026-01-28,
Byrne_Maria,Maria,Byrne,29/01/2026,,2026,2026-01-29,
Casey_Pat,Pat,Casey,20/01/2026,06/01/2026,2026,2026-01-20,2026-01-06
Casey_Pat,Pat,Casey,21/01/2026,07/01/2026,2026,2026-01-21,2026-01-07
Casey_Pat,Pat,Casey,22/01/2026,08/01/2026,2026,2026-01-22,2026-01-08
Casey_Pat,Pat,Casey,,13/01/2026,2026,,2026-01-13
Casey_Pat,Pat,Casey,,14/01/2026,2026,,2026-01-14
Casey_Pat,Pat,Casey,,15/01/2026,2026,,2026-01-15
Casey_Pat,Pat,Casey,,23/01/2026,2026,,2026-01-23
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,20/01/2026,13/01/2026,2026,2026-01-20,2026-01-13
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,21/01/2026,,2026,2026-01-21,
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,22/01/2026,,2026,2026-01-22,
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,27/01/2026,,2026,2026-01-27,
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,28/01/2026,,2026,2026-01-28,
Clifford-Lee_Lorraine,Lorraine,Clifford-Lee,29/01/2026,,2026,2026-01-29,
Clonan_Tom,Tom,Clonan,20/01/2026,05/01/2026,2026,2026-01-20,2026-01-05
Clonan_Tom,Tom,Clonan,21/01/2026,06/01/2026,2026,2026-01-21,2026-01-06
Clonan_Tom,Tom,Clonan,22/01/2026,07/01/2026,2026,2026-01-22,2026-01-07
Clonan_Tom,Tom,Clonan,29/01/2026,08/01/2026,2026,2026-01-29,2026-01-08
Clonan_Tom,Tom,Clonan,,09/01/2026,2026,,2026-01-09
Clonan_Tom,Tom,Clonan,,12/01/2026,2026,,2026-01-12
Clonan_Tom,Tom,Clonan,,13/01/2026,2026,,2026-01-13
Clonan_Tom,Tom,Clonan,,15/01/2026,2026,,2026-01-15
Clonan_Tom,Tom,Clonan,,16/01/2026,2026,,2026-01-16
Clonan_Tom,Tom,Clonan,,23/01/2026,2026,,2026-01-23
Collins_Joanne,Joanne,Collins,20/01/2026,05/01/2026,2026,2026-01-20,2026-01-05
Collins_Joanne,Joanne,Collins,21/01/2026,06/01/2026,2026,2026-01-21,2026-01-06
Collins_Joanne,Joanne,Collins,22/01/2026,07/01/2026,2026,2026-01-22,2026-01-07
Collins_Joanne,Joanne,Collins,27/01/2026,08/01/2026,2026,2026-01-27,2026-01-08
Collins_Joanne,Joanne,Collins,28/01/2026,09/01/2026,2026,2026-01-28,2026-01-09
Collins_Joanne,Joanne,Collins,29/01/2026,12/01/2026,2026,2026-01-29,2026-01-12
Collins_Joanne,Joanne,Collins,,13/01/2026,2026,,2026-01-13
Collins_Joanne,Joanne,Collins,,19/01/2026,2026,,2026-01-19
Collins_Joanne,Joanne,Collins,,26/01/2026,2026,,2026-01-26
Comyn_Alison,Alison,Comyn,21/01/2026,13/01/2026,2026,2026-01-21,2026-01-13
Comyn_Alison,Alison,Comyn,22/01/2026,14/01/2026,2026,2026-01-22,2026-01-14
Comyn_Alison,Alison,Comyn,27/01/2026,15/01/2026,2026,2026-01-27,2026-01-15
Comyn_Alison,Alison,Comyn,28/01/2026,19/01/2026,2026,2026-01-28,2026-01-19
Comyn_Alison,Alison,Comyn,29/01/2026,,2026,2026-01-29,
Conway_Joe,Joe,Conway,20/01/2026,07/01/2026,2026,2026-01-20,2026-01-07
Conway_Joe,Joe,Conway,21/01/2026,13/01/2026,2026,2026-01-21,2026-01-13
Conway_Joe,Joe,Conway,22/01/2026,14/01/2026,2026,2026-01-22,2026-01-14
Conway_Joe,Joe,Conway,27/01/2026,15/01/2026,2026,2026-01-27,2026-01-15
Conway_Joe,Joe,Conway,28/01/2026,23/01/2026,2026,2026-01-28,2026-01-23
Conway_Joe,Joe,Conway,,30/01/2026,2026,,2026-01-30
Conway_Martin,Martin,Conway,20/01/2026,14/01/2026,2026,2026-01-20,2026-01-14
Conway_Martin,Martin,Conway,21/01/2026,15/01/2026,2026,2026-01-21,2026-01-15
Conway_Martin,Martin,Conway,22/01/2026,26/01/2026,2026,2026-01-22,2026-01-26
Conway_Martin,Martin,Conway,27/01/2026,,2026,2026-01-27,
Conway_Martin,Martin,Conway,28/01/2026,,2026,2026-01-28,
Conway_Martin,Martin,Conway,29/01/2026,,2026,2026-01-29,
Cosgrove_Nessa,Nessa,Cosgrove,20/01/2026,08/01/2026,2026,2026-01-20,2026-01-08
Cosgrove_Nessa,Nessa,Cosgrove,21/01/2026,13/01/2026,2026,2026-01-21,2026-01-13
Cosgrove_Nessa,Nessa,Cosgrove,22/01/2026,14/01/2026,2026,2026-01-22,2026-01-14
Cosgrove_Nessa,Nessa,Cosgrove,27/01/2026,,2026,2026-01-27,
Cosgrove_Nessa,Nessa,Cosgrove,28/01/2026,,2026,2026-01-28,
Cosgrove_Nessa,Nessa,Cosgrove,29/01/2026,,2026,2026-01-29,
Costello_Teresa,Teresa,Costello,20/01/2026,07/01/2026,2026,2026-01-20,2026-01-07
Costello_Teresa,Teresa,Costello,21/01/2026,14/01/2026,2026,2026-01-21,2026-01-14
Costello_Teresa,Teresa,Costello,22/01/2026,,2026,2026-01-22,
Costello_Teresa,Teresa,Costello,28/01/2026,,2026,2026-01-28,
Costello_Teresa,Teresa,Costello,29/01/2026,,2026,2026-01-29,
Craughwell_Gerard,Gerard,Craughwell,20/01/2026,06/01/2026,2026,2026-01-20,2026-01-06
Craughwell_Gerard,Gerard,Craughwell,22/01/2026,08/01/2026,2026,2026-01-22,2026-01-08
Craughwell_Gerard,Gerard,Craughwell,27/01/2026,09/01/2026,2026,2026-01-27,2026-01-09
Craughwell_Gerard,Gerard,Craughwell,28/01/2026,12/01/2026,2026,2026-01-28,2026-01-12
Craughwell_Gerard,Gerard,Craughwell,29/01/2026,13/01/2026,2026,2026-01-29,2026-01-13
Craughwell_Gerard,Gerard,Craughwell,,15/01/2026,2026,,2026-01-15
Craughwell_Gerard,Gerard,Craughwell,,16/01/2026,2026,,2026-01-16
Craughwell_Gerard,Gerard,Craughwell,,23/01/2026,2026,,2026-01-23
Craughwell_Gerard,Gerard,Craughwell,,30/01/2026,2026,,2026-01-30
Crowe_Ollie,Ollie,Crowe,20/01/2026,23/01/2026,2026,2026-01-20,2026-01-23
Crowe_Ollie,Ollie,Crowe,21/01/2026,,2026,2026-01-21,
Crowe_Ollie,Ollie,Crowe,22/01/2026,,2026,2026-01-22,
Crowe_Ollie,Ollie,Crowe,27/01/2026,,2026,2026-01-27,
Crowe_Ollie,Ollie,Crowe,28/01/2026,,2026,2026-01-28,
Crowe_Ollie,Ollie,Crowe,29/01/2026,,2026,2026-01-29,
Curley_Shane,Shane,Curley,21/01/2026,08/01/2026,2026,2026-01-21,2026-01-08
Curley_Shane,Shane,Curley,22/01/2026,12/01/2026,2026,2026-01-22,2026-01-12
Curley_Shane,Shane,Curley,27/01/2026,13/01/2026,2026,2026-01-27,2026-01-13
Curley_Shane,Shane,Curley,28/01/2026,14/01/2026,2026,2026-01-28,2026-01-14
Curley_Shane,Shane,Curley,29/01/2026,15/01/2026,2026,2026-01-29,2026-01-15
